nct_id,study_title,arm,device,outcome_title,outcome_description,time_frame,value,unit,n_analysed,result_type,category,durability_related,retrieved_at
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Echocardiographic Assessment of Valve Performance,"Using the following measure:

\- Degree of Aortic Valve Regurgitation (Transvalvular and Paravalvular)","30 day, 6 month, 1 year, 2 year",1.6,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Echocardiographic Assessment of Valve Performance,"Using the following measure:

\- Degree of Aortic Valve Regurgitation (Transvalvular and Paravalvular)","30 day, 6 month, 1 year, 2 year",0.0,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Device Success,"Medtronic CoreValve® System subjects only.

Defined as:

* Successful vascular access, delivery and deployment of the device, and successful retrieval of the delivery system,
* Correct position of the device in the proper anatomical location (placement in the annulus with no impedance on device function),
* Intended performance of the prosthetic valve (aortic valve area \> 1.2 cm2 for 26, 29 and 31mm valves, ≥ 0.9 cm2 for 23mm valve (by echocardiography using the continuity equation) and mean ao",Number of days from admission to discharge,84.6,percentage of participants,468,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Device Success,"Medtronic CoreValve® System subjects only.

Defined as:

* Successful vascular access, delivery and deployment of the device, and successful retrieval of the delivery system,
* Correct position of the device in the proper anatomical location (placement in the annulus with no impedance on device function),
* Intended performance of the prosthetic valve (aortic valve area \> 1.2 cm2 for 26, 29 and 31mm valves, ≥ 0.9 cm2 for 23mm valve (by echocardiography using the continuity equation) and mean ao",Number of days from admission to discharge,88.7,percentage of participants,141,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Device Success,"Medtronic CoreValve® System subjects only.

Defined as:

* Successful vascular access, delivery and deployment of the device, and successful retrieval of the delivery system,
* Correct position of the device in the proper anatomical location (placement in the annulus with no impedance on device function),
* Intended performance of the prosthetic valve (aortic valve area \> 1.2 cm2 for 26, 29 and 31mm valves, ≥ 0.9 cm2 for 23mm valve (by echocardiography using the continuity equation) and mean ao",Number of days from admission to discharge,86.8,percentage of participants,378,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",2.3,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",6.1,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",3.1,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",4.8,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",23.5,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",16.9,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",13.6,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",1.7,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",3.1,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",6.1,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",3.8,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",6.5,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",26.1,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",18.2,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",17.2,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",2.3,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",3.5,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",6.1,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",4.9,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",8.2,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",27.0,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",19.6,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",17.9,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",2.8,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",3.9,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",6.8,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",5.4,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",9.3,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",27.8,percentage of participants,486,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,Extreme Risk: TAVI Non-Iliofemoral,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",19.6,percentage of participants,148,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: TAVI,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",19.7,percentage of participants,390,NUMBER,,True,2026-09-16T12:17:58Z
NCT01240902,Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Symptomatic Severe Aortic Stenosis in High Risk and Very High Risk Subjects Who Need Aortic Valve Replacement,High Risk: SAVR,CoreValve US Pivotal (High/Very High Risk),Prosthetic Valve Dysfunction (PVD),"PVD was defined according to VARC I using the Core Lab Echocardiography assessments including aortic regurgitation (AR) and aortic stenosis (AS) evaluations. Total AR reported as moderate or severe was considered PVD. AS was defined as significant stenosis and considered PVD if one of the following was met:

* Peak velocity \>4 m/s
* Mean gradient \>35 mmHg
* EOA \< 0.8 cm2
* TVIV1 / TVIV2 \< 0.25","30 day, 6 month, 1 year, 2 year",2.8,percentage of participants,354,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",5.7,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
